가구번호,시도,주택층수,거주층수,주택방향,건축년도,침실(방수),거실수,욕실수,주택소유형태,현주택 거주년수,주 난방방식,주 난방연료,보조 난방방식(택1),보조 난방방식(택2),냉방방식,에어컨 설정 온도,주 취사연료,경제활동 가구원수,65세 이상 노인수,가구주성별,가구주교육정도,가구주직업,가구특성1,가구특성2,연간에너지소비량계,연간일반전력소비량,연간심야전력소비량,연간도시가스소비량,연간석유소비량계,연간프로판소비량,자가용 총 보유대수,연간지역난방소비량,연간연탄소비량,주난방시설,가중치,최종가중치,도시규모,주택형태,주택면적,가구원수,가구원구성,가구주연령대,가구 월평균소득
31037041,31,2,1,2,4,3,1,1,,12,1,5,,1,1,,4,2,0,1,3,1,1,,10685.78225,3295.475,0,752.7971,0,0,1,0,0,3,15533.9035,15041.91329,3,1,3,4,4,2,1
31037055,31,2,1,5,5,1,1,0,,7,1,4,,1,3,21,3,2,0,2,2,1,1,,4690.9711,3366.885,0,0,0,149,0,0,0,3,15533.9035,7769.967622,3,1,2,2,2,1,1
31037064,31,2,1,2,4,3,1,1,,6,1,4,,1,1,,3,3,0,2,2,5,1,,6434.825,5548.75,0,0,0,138,1,0,0,3,15533.9035,3658.265592,3,1,3,4,4,3,1
31037070,31,12,10,3,4,3,1,2,,5,1,5,,1,3,26,4,1,0,1,3,1,1,,9952.1164,3798.24,0,641,0,0,1,0,0,3,15291.901,8335.406927,3,3,3,4,3,2,3
31037071,31,12,5,6,4,3,1,2,,11,1,5,,1,1,,4,1,0,1,3,1,1,,11561.26897,3440.225,0,824.8011,0,0,2,0,0,3,15291.901,8335.406927,3,3,3,4,3,2,2
31037072,31,12,1,3,5,3,1,2,,6,1,5,,1,3,26,4,1,0,1,3,1,1,,11090.5826,3545.41,0,771,0,0,1,0,0,3,15291.901,50272.16778,3,3,3,1,1,2,3
31037073,31,14,2,5,3,3,1,2,,5,1,5,,1,3,25,4,1,0,1,3,3,1,,11415.1012,3558.92,0,801,0,0,0,0,0,3,15291.901,16343.39209,3,3,3,3,3,3,3
31037074,31,5,1,5,4,3,1,1,,12,1,5,,1,3,26,4,1,0,1,3,3,1,,9719.4346,3236.61,0,665,0,0,0,0,0,3,15291.901,8335.406927,3,3,3,4,3,2,2
31037075,31,5,2,3,4,2,1,1,,9,1,5,,1,3,26,4,1,0,1,2,3,1,,12756.2668,3408.38,0,942,0,0,2,0,0,3,15291.901,10089.79874,3,3,2,4,5,3,2
31037076,31,5,3,1,4,2,1,1,,8,1,5,,1,3,26,4,2,0,1,2,1,1,,18952.489,3773.15,0,1506,0,0,1,0,0,3,15291.901,8335.406927,3,3,2,4,3,3,2
31037077,31,18,2,3,4,3,1,2,,8,2,6,,1,3,26,4,1,0,1,3,1,1,,6264.544368,3082.21,0,91.06843416,0,0,1,2664,0,4,15291.901,15532.40432,3,3,4,3,3,3,2
31037078,31,5,2,1,4,3,1,2,,14,1,5,,1,3,24.5,4,2,0,1,3,1,1,,14107.44824,3696.915,0,1047.7566,0,0,1,0,0,3,13422.2914,9227.667327,3,2,3,4,4,2,3
31037079,31,3,2,3,5,2,1,1,,6,1,5,,1,3,26.5,4,1,0,1,3,1,1,,10015.5263,3799.205,0,647,0,0,1,0,0,3,13422.2914,14946.91709,3,2,2,3,3,2,1
31037080,31,10,10,3,6,4,1,2,,4,2,6,,1,3,18,4,1,0,1,2,3,1,,13433.0017,3843.595,0,157,0,0,1,8490,0,4,15291.901,47777.57467,3,3,5,1,1,3,3
31037081,31,25,3,3,4,4,1,2,,8,2,6,,1,3,25.5,4,1,0,1,3,3,1,,7467.6351,3810.785,0,112,0,0,1,3022.2,0,4,15291.901,7921.789422,3,3,5,4,3,4,3
31037082,31,18,8,3,4,2,1,1,,4,1,5,,1,3,26,4,1,0,1,3,3,1,,4142.7466,3410.31,0,116,0,0,0,0,0,3,15291.901,16343.39209,3,3,2,3,3,2,1
31037083,31,4,0,3,4,2,1,1,,5,1,5,,1,1,,4,1,0,1,2,3,1,,8754.621416,3717.18,0,532.8712,0,0,1,0,0,3,13422.2914,14946.91709,3,2,2,3,3,4,2
31037084,31,15,4,3,4,2,1,1,,5,2,5,,1,3,26,4,1,0,1,4,1,1,,3773.425409,3490.405,0,73.9863,0,0,0,0,0,3,15291.901,53998.18928,3,3,2,2,2,2,2
31037085,31,20,16,6,4,3,1,2,,4,2,6,,1,3,25,4,1,0,1,3,1,1,,10816.29741,3299.335,0,211.3009886,0,0,1,5775,0,4,15291.901,16825.47255,3,3,4,2,2,2,3
31037086,31,16,12,3,4,4,1,2,,12,2,6,,1,1,,4,1,2,2,3,3,1,,23278.5964,3412.24,0,149,0,0,0,18790,0,4,15291.901,16825.47255,3,3,5,2,2,5,2
31037087,31,15,8,3,5,3,1,2,,4,2,6,,1,3,28,4,1,0,1,4,1,1,,6246.1472,3308.02,0,75,0,0,1,2619,0,4,15291.901,7921.789422,3,3,4,4,3,4,4
31037088,31,14,12,3,4,3,1,2,,6,1,5,,1,3,24,4,1,0,1,3,1,1,,12089.112,2972.2,0,914,0,0,1,0,0,3,15291.901,16343.39209,3,3,4,3,3,3,4
31037089,31,21,7,1,4,2,1,1,,6,2,6,,1,3,27,4,2,0,1,4,1,1,,15557.1201,3762.535,0,38,0,0,1,11925,0,4,15291.901,16825.47255,3,3,3,2,2,2,3
31037090,31,15,10,3,5,3,1,2,,7,2,6,,1,3,26,4,1,0,1,3,1,1,,15795.50833,3228.89,0,90.47583178,0,0,1,12075,0,4,15291.901,7921.789422,3,3,4,4,3,4,4
31037091,31,15,6,1,4,3,1,1,,4,2,6,,1,3,26,4,1,0,1,3,1,1,,17678.0589,3388.115,0,196,0,0,1,12720,0,4,15291.901,15532.40432,3,3,3,3,3,3,4
31037092,31,2,2,3,5,4,1,1,,2,1,5,,1,3,23,4,2,2,1,2,3,1,,12419.9258,3514.53,0,901,0,0,1,0,0,3,15533.9035,24364.79588,3,1,4,3,3,5,3
31037093,31,2,1,1,5,3,1,2,,5,1,8,,1,3,24,3,2,0,1,2,3,1,,22603.4706,3902.46,20699.25,0,0,120,1,0,0,5,15533.9035,13578.28318,3,1,5,3,3,4,4
31037094,31,3,0,3,3,3,1,1,,2,1,5,,1,3,24,5,1,0,1,3,1,1,,6514.436,3609.1,0,327,0,0,1,0,0,3,13422.2914,7623.181013,3,2,2,4,3,3,3
31037095,31,2,1,5,3,3,1,2,,15,1,4,,1,3,25,3,2,0,1,2,3,1,,7550.7732,3539.62,0,0,0,374,1,0,0,3,15533.9035,7172.831449,3,1,4,3,3,4,3
31037096,31,2,2,1,5,4,1,2,,6,1,8,,1,3,24,3,2,0,1,4,3,1,,23531.233,3710.425,22026.125,0,0,116,1,0,0,5,15533.9035,13578.28318,3,1,5,3,3,3,3
31037097,31,2,1,1,5,3,1,1,,3,1,5,,1,1,,4,2,0,1,3,1,1,,12836.2258,3707.53,0,925,0,0,0,0,0,3,15533.9035,12426.45879,3,1,2,4,3,3,3
31037098,31,1,1,6,3,3,1,1,,11,1,8,,1,3,18,3,1,0,2,1,5,1,,26630.6097,3568.57,25673.825,0,0,123,0,0,0,5,15533.9035,14708.67139,3,1,3,2,2,5,2
32038012,32,2,1,5,2,3,1,2,,8,1,1,,1,3,19,3,1,0,1,3,1,1,,5004.5709,3465.315,0,0,0,168,0,0,0,1,4556.592769,1847.924834,3,1,4,3,3,1,3
32038013,32,2,1,5,1,2,1,1,,22,1,2,,1,3,26,3,1,1,1,1,3,1,,13950.9801,3762.535,0,0,1060,116,0,0,0,2,4556.592769,3847.004482,3,1,2,2,2,5,1
32038020,32,1,1,3,3,3,1,1,,19,1,2,,1,1,,3,1,0,2,2,5,1,,11194.8062,3607.17,0,0,726,142,1,0,0,2,4556.592769,3847.004482,3,1,3,2,2,4,1
32038021,32,1,1,3,3,3,1,2,,4,1,2,,1,1,,3,2,0,2,3,1,1,,11798.5891,3675.685,0,0,825,115,1,0,0,2,4556.592769,3847.004482,3,1,3,2,2,2,1
32038023,32,1,1,3,3,3,1,2,,12,1,2,,1,1,,3,1,0,2,1,5,1,,11771.1633,3731.655,0,0,826,108,1,0,0,2,4556.592769,3847.004482,3,1,3,2,2,5,1
32038026,32,1,1,1,1,2,1,1,,9,1,2,,1,1,,3,1,0,2,2,5,1,,10519.0678,3881.23,0,0,684,97,1,0,0,2,4556.592769,3551.355176,3,1,2,3,3,4,1
32038028,32,1,1,1,5,4,1,1,,6,1,8,,1,1,,3,2,0,2,3,1,1,,7490.5565,3489.44,3202.835,0,0,144,1,0,0,5,4556.592769,5230.841637,3,1,3,2,2,2,1
32038031,32,5,2,3,2,2,1,1,,4,1,2,,1,1,,3,1,0,1,2,1,1,,12059.446,3126.6,0,0,833,170,1,0,0,2,4013.479,1372.833322,3,2,2,4,3,2,2
32038032,32,5,4,3,2,2,1,1,,17,1,2,,1,3,19,3,1,0,2,2,5,1,,13575.1252,3616.82,0,0,989,147,1,0,0,2,4013.479,2915.82724,3,2,2,2,2,3,1
32038034,32,5,3,3,2,2,1,1,,22,1,2,,1,3,20,5,1,0,2,2,5,1,,9235.2966,3410.31,0,0,717,0,1,0,0,2,4013.479,2691.740603,3,2,2,3,3,4,2
32038035,32,5,1,3,2,2,1,1,,12,1,5,,1,1,,4,1,2,1,2,2,1,,15733.1085,3468.21,0,1222.478226,0,0,1,0,0,3,4013.479,7114.241179,3,2,2,2,2,5,2
32038037,32,5,4,3,2,2,1,1,,7,1,2,,1,3,19,3,1,0,1,3,1,1,,9908.7159,3610.065,0,0,589,135,1,0,0,2,4013.479,1661.779928,3,2,2,4,4,2,2
32038040,32,15,10,3,4,3,1,1,,12,1,5,,1,3,26,4,2,0,2,3,1,1,,10354.4972,3308.02,0,720,0,0,0,0,0,3,5812.192889,6056.268357,3,3,4,2,2,2,2
32038041,32,15,7,3,4,3,1,1,,10,1,5,,1,3,20,4,2,0,2,3,1,1,,6611.1332,3539.62,0,342,0,0,0,0,0,3,5812.192889,6056.268357,3,3,4,2,2,2,2
32038042,32,15,3,3,4,3,1,1,,7,1,5,,1,1,,4,1,2,1,3,5,1,,9993.7304,3373.64,0,680,0,0,0,0,0,3,5812.192889,6056.268357,3,3,4,2,2,5,2
32038043,32,15,9,3,4,3,1,1,,18,1,5,,1,1,,4,1,0,2,2,5,1,,25595.0131,3444.085,0,2170,0,0,0,0,0,3,5812.192889,5590.833096,3,3,4,3,3,3,2
32038044,32,15,11,3,4,3,1,1,,5,1,5,,1,3,19,4,2,0,2,2,5,1,,8448.5578,3881.23,0,490,0,0,0,0,0,3,5812.192889,2851.419623,3,3,4,4,3,4,2
32038046,32,13,6,5,6,3,1,2,,1,1,5,,1,3,27,5,1,0,1,3,3,1,,6345.0516,3072.56,0,355,0,0,2,0,0,3,5812.192889,2851.419623,3,3,4,4,3,3,2
32038048,32,12,9,3,4,3,1,1,,17,1,4,,1,1,,3,1,1,2,2,3,2,,4789.2978,3495.23,0,0,0,148,0,0,0,3,5812.192889,5062.788542,3,3,3,1,1,5,2
32038050,32,15,6,4,5,2,1,1,,6,1,4,,1,3,20,3,1,0,2,3,3,1,,7775.4055,3324.425,0,0,0,408,1,0,0,3,5812.192889,1782.924526,3,3,3,2,5,3,2
32038051,32,15,14,4,5,3,1,1,,3,1,4,,1,1,,3,2,0,2,3,1,1,,5015.7252,3520.32,0,0,0,165,1,0,0,3,5812.192889,1782.924526,3,3,3,2,2,2,1
32038052,32,15,3,4,5,3,1,1,,12,1,4,,1,3,23,3,1,1,2,1,3,2,,4926.9954,3711.39,0,0,0,144,1,0,0,3,5812.192889,5062.788542,3,3,3,1,1,5,1
32038053,32,15,5,4,5,3,1,1,,3,1,4,,1,3,22,3,1,0,1,2,1,1,,7401.3949,3716.215,0,0,0,349,0,0,0,3,5812.192889,839.4386904,3,3,3,4,3,4,2
32038054,32,15,2,4,5,2,1,1,,11,1,4,,1,3,25,3,1,0,2,2,1,1,,4686.924,3628.4,0,0,0,130,0,0,0,3,5812.192889,1645.903526,3,3,3,3,3,1,1
32038055,32,1,1,2,2,2,1,1,,7,1,2,,1,1,,3,1,0,1,1,5,1,,15007.5197,3573.395,0,0,1100,188,1,0,0,2,4556.592769,3847.004482,3,1,3,2,2,5,2
32038056,32,1,1,2,3,1,0,1,,3,1,2,,1,1,,3,3,1,2,1,2,1,,11564.7014,3653.49,0,0,780,130,1,0,0,2,4556.592769,1811.251322,3,1,2,4,3,5,2
32038057,32,2,1,2,5,1,1,1,,5,1,1,,1,1,,5,2,1,1,2,4,1,,13560.6253,3712.355,0,0,0,0,1,0,2304,1,4556.592769,2001.76405,3,1,1,2,2,5,1
32038059,32,2,1,2,4,3,1,1,,15,1,8,,1,3,26,5,0,2,1,2,4,1,,9145.498,3348.55,7285.75,0,0,0,1,0,0,5,4556.592769,5230.841637,3,1,4,2,2,2,1
32038060,32,2,1,3,5,4,1,2,,3,1,8,,1,1,,5,1,0,2,2,5,1,,16268.5297,3521.285,15395.61,0,0,0,1,0,0,5,4556.592769,2462.791212,3,1,4,4,3,3,2
32038061,32,12,12,3,4,2,1,1,,1,1,4,,1,1,,3,1,0,1,3,4,1,,8090.464,3242.4,0,0,0,440,1,0,0,3,5812.192889,1645.903526,3,3,2,3,3,2,2
32038062,32,12,7,3,4,3,1,1,,10,1,4,,1,3,21,3,1,0,1,2,5,1,,2752.7783,3200.905,0,0,0,0,1,0,0,3,5812.192889,1016.11925,3,3,2,4,3,3,2
32038063,32,5,5,3,5,3,1,1,,13,1,2,,1,1,,3,2,0,1,2,1,1,,9289.2754,3421.89,0,0,600,89,1,0,0,2,4013.479,1372.833322,3,2,3,4,3,3,2
32038064,32,1,1,2,2,3,1,1,,1,1,2,,2,3,18,3,1,0,999999,999999,999999,1,,7411.8393,3577.255,0,0,400,68,1,0,0,2,4556.592769,1811.251322,3,1,2,4,3,3,2
32038065,32,1,1,3,3,2,1,1,,2,1,2,,1,1,,3,2,0,1,2,2,1,,15929.5217,3554.095,0,0,1300,120,0,0,0,2,4556.592769,1811.251322,3,1,2,4,3,3,1
32038066,32,2,1,6,2,3,1,2,,35,1,5,,1,3,25,4,0,2,1,3,5,1,,17623.33241,3866.755,0,1370.845936,0,0,1,0,0,3,4556.592769,9386.193161,3,1,3,2,2,5,1
32038067,32,2,2,1,6,2,1,1,,1,1,5,,1,3,20,4,0,1,2,1,5,2,,10182.0809,3283.895,0,705.4584086,0,0,0,0,0,3,4556.592769,26653.01335,3,1,2,1,1,5,1
32038068,32,2,2,3,3,4,1,1,,13,1,5,,1,1,,4,2,0,1,2,3,1,,18181.77905,3761.57,0,1433.061252,0,0,1,0,0,3,4556.592769,4419.218863,3,1,3,4,3,4,2
32038069,32,12,10,1,4,3,1,1,,17,2,4,,1,1,,3,2,0,1,3,4,1,,3229.9708,3755.78,0,0,0,0,0,0,0,3,5812.192889,17052.3776,3,3,3,3,5,3,1
32038070,32,5,1,1,5,3,1,2,,5,2,5,,1,1,,5,1,0,1,3,3,1,,8944.463963,3438.295,0,574.0680981,0,0,1,0,0,3,4013.479,12366.55455,3,2,5,4,3,3,1
32038071,32,2,1,7,5,1,1,1,,10,1,2,,4,1,,5,1,0,2,2,2,1,,18736.7476,3593.66,0,0,1780,0,1,0,0,2,4556.592769,10923.94542,3,1,2,1,1,5,1
32039001,32,5,1,1,3,2,1,1,,12,1,5,,1,4,,4,0,2,1,1,5,1,,6446.96289,3726.83,0,310.8234985,0,0,0,0,0,3,5812.192889,6056.268357,3,3,2,2,2,5,1
32039002,32,5,2,1,3,2,1,1,,6,1,5,,1,4,,4,1,1,2,1,5,2,,10220.591,3551.2,0,687.110163,0,0,0,0,0,3,5812.192889,17197.36624,3,3,2,1,1,5,1
32039003,32,5,1,1,3,2,1,1,,9,1,5,,1,3,26,4,1,1,2,1,5,1,,6601.161847,3790.52,0,320.3561503,0,0,1,0,0,3,5812.192889,6056.268357,3,3,2,2,5,5,1
32039004,32,5,5,1,3,2,1,1,,27,1,5,,1,1,,4,1,0,1,2,4,3,,6972.635196,3664.105,0,366.3954838,0,0,1,0,0,3,5812.192889,6056.268357,3,3,2,2,5,3,2
32039005,32,5,2,1,3,2,1,1,,15,1,5,,1,3,21,4,0,1,1,1,5,2,,7008.856708,3512.6,0,382.3605665,0,0,0,0,0,3,5812.192889,17197.36624,3,3,2,1,1,5,1
32039006,32,5,2,1,3,2,1,1,,4,1,5,,1,1,,4,1,0,2,2,1,1,,14789.3717,3747.095,0,1109,0,0,1,0,0,3,5812.192889,5590.833096,3,3,2,3,3,2,1
32039007,32,5,3,1,3,2,1,1,,20,1,5,,1,4,,4,0,1,2,1,5,2,,5605.750582,3515.495,0,247.595866,0,0,0,0,0,3,5812.192889,17197.36624,3,3,2,1,1,5,1
32039011,32,1,1,5,2,4,1,2,,7,1,1,,1,1,,3,1,0,2,2,2,1,,13738.6587,3679.545,0,0,0,165,1,0,1908,1,4556.592769,1847.924834,3,1,4,3,5,4,2
32039013,32,1,1,6,5,3,1,2,,3,1,8,,1,3,21,3,1,0,1,3,1,1,,31470.6815,3279.07,31156.955,0,0,154,1,0,0,5,4556.592769,4828.841924,3,1,3,3,3,3,3
32039015,32,1,1,1,5,4,1,2,,6,1,8,,1,3,18,3,1,0,2,2,5,1,,14045.7026,2202.13,11958.28,0,0,155,0,0,0,5,4556.592769,14853.48635,3,1,4,1,1,3,2
32039016,32,1,1,1,5,4,1,2,,7,1,1,,1,1,,3,1,0,1,3,1,1,,4412.0955,3420.925,0,0,0,122,1,0,0,1,4556.592769,2001.76405,3,1,3,2,5,3,2
32039017,32,1,1,3,6,3,1,2,,4,1,8,,1,1,,3,2,0,2,3,1,1,,19292.5315,3837.805,16605.72,0,0,142,2,0,0,5,4556.592769,2981.146317,3,1,3,4,4,3,2
32039019,32,1,1,5,2,3,1,1,,3,1,1,,1,3,20,3,1,0,2,4,1,1,,13069.0876,3207.66,0,0,0,170,2,0,1836,1,4556.592769,5684.204771,3,1,4,1,1,3,2
32039020,32,1,1,6,3,3,1,1,,8,1,1,,1,3,20,3,1,0,2,3,1,1,,12327.0232,3539.62,0,0,0,199,0,0,1530,1,4556.592769,942.472981,3,1,3,4,3,3,2
32039023,32,1,1,8,2,4,1,1,,7,1,2,,1,3,21,3,1,0,2,3,5,1,,12587.3122,3645.77,0,0,845,168,1,0,0,2,4556.592769,1811.251322,3,1,3,4,3,3,1
32039026,32,2,2,5,5,2,1,1,,1,1,4,,1,3,20,3,1,0,1,2,1,1,,3063.9908,3562.78,0,0,0,0,1,0,0,3,4013.479,986.0806931,3,2,2,4,3,3,2
32039032,32,1,1,8,1,2,1,1,,3,1,2,,1,1,,3,1,1,1,1,4,1,,8510.8214,3460.49,0,0,520,80,1,0,0,2,4556.592769,3847.004482,3,1,2,2,2,5,1
32039033,32,1,1,8,4,3,1,1,,13,1,8,,1,1,,3,1,2,1,2,4,1,,13468.88549,3869.65,10670.91452,0,0,80,1,0,0,5,4556.592769,5230.841637,3,1,4,2,2,5,2
32039034,32,1,1,3,4,4,1,2,,14,1,2,,1,1,,3,2,0,1,1,4,1,,10412.6386,3680.51,0,0,660,120,0,0,0,2,4556.592769,3847.004482,3,1,3,2,2,5,2
32039035,32,1,1,3,4,3,1,2,,19,1,8,,1,3,20,3,2,1,1,1,4,1,,13652.99272,3404.52,11350.12269,0,0,80,0,0,0,5,4556.592769,5230.841637,3,1,3,2,2,5,2
32039036,32,1,1,3,2,1,1,1,,20,1,1,,1,1,,3,1,0,2,2,1,1,,12012.6526,3545.41,0,0,0,112,0,0,1692,1,4556.592769,2001.76405,3,1,2,2,2,3,1
32039037,32,1,1,3,5,3,1,2,,5,1,8,,1,3,23,3,1,0,2,2,5,1,,21122.2891,3292.58,18718.105,0,0,182,1,0,0,5,4556.592769,2981.146317,3,1,4,4,3,4,2
32039038,32,1,1,3,1,1,1,1,,4,1,2,,1,1,,3,1,1,1,1,2,1,,11727.3663,3316.705,0,0,900,80,0,0,0,2,4556.592769,3847.004482,3,1,2,2,5,3,2
32039039,32,1,1,3,2,2,1,1,,8,1,2,,1,1,,3,2,0,2,3,1,1,,11555.0111,3173.885,0,0,808,143,0,0,0,2,4556.592769,3847.004482,3,1,2,2,2,2,1
32039040,32,1,1,3,2,1,1,1,,11,1,8,,1,1,,3,1,2,1,1,2,1,,11919.5099,3899.565,8839.4,0,0,80,0,0,0,5,4556.592769,5230.841637,3,1,2,2,2,5,1
32039041,32,1,1,5,2,2,1,1,,5,1,1,,1,1,,5,1,1,2,1,2,1,,9677.6047,3718.145,0,0,0,0,0,0,1440,1,4556.592769,1847.924834,3,1,2,3,5,5,2
32039042,32,2,1,2,1,1,1,1,,7,1,1,,1,1,,5,0,0,1,1,5,4,,17600.0061,3511.635,0,0,0,0,0,0,3240,1,4556.592769,5684.204771,3,1,2,1,1,3,1
32039043,32,2,1,2,2,1,1,1,,4,1,1,,1,4,,3,1,2,1,1,5,1,,8439.4858,3611.03,0,0,0,120,0,0,864,1,4556.592769,2001.76405,3,1,1,2,2,5,1
32039044,32,2,1,2,2,3,1,1,,7,1,2,,1,3,27,5,999999,999999,999999,999999,999999,999999,,9975.5859,3320.565,0,0,810,0,3,0,0,2,4556.592769,3847.004482,3,1,2,2,2,5,1
32039045,32,2,1,2,1,1,1,1,,5,1,1,,1,1,,5,0,1,1,1,5,6,,20479.4905,3469.175,0,0,0,0,1,0,3888,1,4556.592769,2001.76405,3,1,1,2,2,5,1
32039046,32,2,1,2,4,2,1,1,,12,1,1,,1,1,,3,0,0,2,1,5,1,,4037.1197,3573.395,0,0,0,80,0,0,0,1,4556.592769,2001.76405,3,1,3,2,2,5,1
32039047,32,2,1,2,5,3,1,1,,9,1,1,,1,1,,3,1,0,2,1,1,1,,20564.4393,3577.255,0,0,0,80,1,0,3672,1,4556.592769,5684.204771,3,1,3,1,1,4,1
32039052,32,5,2,3,3,2,0,1,,26,1,5,,1,1,,4,1,1,2,1,5,2,,5028.118105,3685.335,0,178.2099717,0,0,0,0,0,3,5812.192889,17197.36624,3,3,2,1,1,5,1
32039053,32,5,3,1,3,2,0,1,,26,1,5,,1,1,,4,1,1,1,1,4,1,,6431.881875,3576.29,0,321.790266,0,0,1,0,0,3,5812.192889,6056.268357,3,3,2,2,2,5,1
32039054,32,2,2,3,5,2,1,1,,2,1,2,,1,1,,5,1,0,1,2,1,1,,11079.1285,3295.475,0,0,938,0,1,0,0,2,4013.479,8279.776586,3,2,2,1,1,2,1
32039055,32,2,1,3,5,2,1,1,,5,1,2,,1,1,,5,2,0,1,2,1,1,,15705.7533,3442.155,0,0,1450,0,1,0,0,2,4013.479,1372.833322,3,2,2,4,3,4,3
32039056,32,5,3,6,5,3,1,1,,6,1,5,,1,2,27,4,1,0,1,3,1,1,,15969.6916,3555.06,0,1238,0,0,1,0,0,3,5812.192889,2851.419623,3,3,3,4,3,2,2
32039057,32,1,1,5,4,3,1,1,,45,1,8,,1,1,,3,1,1,1,2,4,1,,22711.73928,3558.92,21168.68381,0,0,120,2,0,0,5,4556.592769,2981.146317,3,1,3,4,4,3,1
32067002,32,2,1,2,3,2,1,1,,4,1,5,,1,1,,4,1,0,2,2,5,1,,19173.5652,3423.82,0,1556,0,0,1,0,0,3,4556.592769,8664.84711,3,1,3,3,3,3,2
32067003,32,2,2,2,2,3,1,1,,3,1,8,,3,3,25,3,1,1,1,2,3,1,,26168.7061,3251.085,12709.05,1193,0,0,1,0,0,5,4556.592769,5230.841637,3,1,4,2,2,5,3
32067007,32,2,2,2,2,1,1,1,,12,1,2,,1,1,,3,1,1,2,1,1,1,,11811.0749,3812.715,0,0,776,142,0,0,0,2,4556.592769,10923.94542,3,1,2,1,1,5,1
32067008,32,2,1,2,2,2,1,1,,6,1,1,,1,1,,3,1,0,2,3,5,1,,12089.5837,3438.295,0,0,0,163,0,0,1593,1,4556.592769,942.472981,3,1,2,4,3,3,1
32067009,32,2,1,2,5,2,1,1,,6,1,8,,1,1,,5,1,2,1,4,5,1,,14446.15194,3406.45,12106.89,105.913666,0,0,2,0,0,5,4556.592769,2462.791212,3,1,3,4,5,4,3
32067013,32,2,1,2,4,3,1,1,,9,1,2,,1,1,,3,2,0,2,2,3,1,,11519.0141,3916.935,0,0,675,184,0,0,0,2,4556.592769,1811.251322,3,1,4,4,3,4,1
32067014,32,1,1,5,5,2,1,2,,2,1,2,,3,3,26,3,1,0,2,2,5,1,,2967.0899,3281.965,0,0,0,12,1,0,0,2,4556.592769,1811.251322,3,1,3,4,3,4,2
32067017,32,15,13,3,5,4,1,2,,6,1,5,,1,3,26,4,0,2,1,3,5,1,,17471.65653,3495.23,0,1386.937558,0,0,1,0,0,3,5812.192889,6056.268357,3,3,5,2,2,5,1
32067018,32,15,10,3,5,4,1,2,,13,1,5,,1,3,24,4,1,0,2,3,1,1,,21648.7035,3536.725,0,1784,0,0,1,0,0,3,5812.192889,6056.268357,3,3,5,2,2,3,3
32067019,32,15,6,3,5,4,1,2,,4,1,5,,1,1,,4,2,0,1,3,1,1,,19407.14422,3440.225,0,1577.042255,0,0,2,0,0,3,5812.192889,5590.833096,3,3,5,3,3,3,2
32067020,32,15,2,3,5,4,1,2,,12,1,5,,1,3,26,4,1,0,2,2,1,1,,20486.1914,3846.49,0,1647,0,0,1,0,0,3,5812.192889,2851.419623,3,3,5,4,3,2,2
32067021,32,15,15,4,5,2,1,1,,7,1,5,,1,1,,4,1,0,2,3,1,1,,16085.8841,3241.435,0,1275,0,0,1,0,0,3,5812.192889,2851.419623,3,3,3,4,3,3,1
32067024,32,15,14,3,5,2,1,1,,6,1,5,,1,1,,4,1,0,1,3,1,1,,19826.34959,3552.165,0,1608.004573,0,0,0,0,0,3,5812.192889,17197.36624,3,3,3,1,1,1,2
32067026,32,15,13,2,5,2,1,1,,5,1,5,,1,3,26,4,1,0,1,3,1,1,,22817.58016,3502.95,0,1898.853611,0,0,2,0,0,3,5812.192889,2851.419623,3,3,3,4,3,2,3
32067029,32,15,2,2,5,2,1,1,,4,1,5,,1,2,24,4,1,0,1,3,1,1,,33454.68558,3059.05,0,2955.311849,0,0,3,0,0,3,5812.192889,3451.571154,3,3,3,4,3,3,2
32067031,32,1,1,2,4,2,1,1,,10,1,2,,1,3,23,3,3,0,2,3,5,1,,11598.9316,3555.06,0,0,677,215,0,0,0,2,4556.592769,1811.251322,3,1,2,4,3,3,1
32067032,32,1,1,2,3,2,1,1,,8,1,1,,1,1,,3,1,0,2,3,1,1,,12942.6117,3650.595,0,0,0,222,0,0,1584,1,4556.592769,942.472981,3,1,2,4,3,3,1
32067033,32,1,1,2,4,4,1,1,,8,1,8,,1,2,24,3,2,1,1,3,1,1,,29774.8084,3472.07,30028.87,0,0,80,2,0,0,5,4556.592769,2462.791212,3,1,4,4,4,3,3
32067035,32,1,1,2,2,3,1,1,,22,1,8,,1,3,24,3,0,0,1,3,5,2,,23871.2436,2962.55,24794.71,0,0,0,1,0,0,5,4556.592769,14853.48635,3,1,4,1,1,5,1
32067036,32,1,1,2,3,3,1,1,,6,1,2,,1,3,25,3,2,0,2,3,1,1,,12598.6265,3507.775,0,0,831,189,1,0,0,2,4556.592769,3847.004482,3,1,3,2,2,2,2
32067037,32,1,1,2,4,3,1,1,,4,1,2,,1,1,,3,1,0,1,1,1,1,,12087.1565,3893.775,0,0,709,208,1,0,0,2,4556.592769,10923.94542,3,1,3,1,1,2,1
32067039,32,5,1,4,4,2,1,1,,5,1,4,,1,1,,3,1,0,2,3,1,1,,4723.8381,3685.335,0,0,0,129,1,0,0,3,5812.192889,5062.788542,3,3,3,1,1,3,2
32067041,32,5,3,4,4,2,1,1,,10,1,4,,1,3,21,3,1,0,2,3,1,1,,4864.6176,3400.66,0,0,0,161,0,0,0,3,5812.192889,1782.924526,3,3,3,2,5,1,2
